strain_raw,strain_cleaned,library,row,col,value,strain_mean,strain_std,z_score,reason
t47d,t47d,Lopac,A,6,7614.289,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,A,7,7473.243,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,8,7680.644,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,A,9,7803.702,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,A,10,7717.517,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,A,11,7660.14,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,A,12,315.886,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,B,1,6900.206,6572.9035,1952.5908,0.17,Extreme reading
t47d,t47d,Lopac,B,2,7271.856,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,B,3,7208.191,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,B,4,7493.161,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,B,5,7551.828,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,B,6,7756.395,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,B,7,7632.37,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,B,8,7726.392,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,B,9,7723.469,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,B,10,7849.392,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,B,11,8172.291,6572.9035,1952.5908,0.82,Extreme reading
t47d,t47d,Lopac,B,12,316.046,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,1,7053.585,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,C,2,7166.267,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,C,3,7338.685,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,C,4,7442.964,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,C,5,7564.848,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,C,6,7749.545,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,C,7,7687.787,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,C,8,7735.143,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,C,9,7778.94,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,10,7780.656,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,11,7896.117,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,C,12,322.37,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,1,6405.766,6572.9035,1952.5908,-0.09,Extreme reading
t47d,t47d,Lopac,D,2,7259.249,6572.9035,1952.5908,0.35,Extreme reading
t47d,t47d,Lopac,D,3,7436.288,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,D,4,7484.508,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,D,5,8069.23,6572.9035,1952.5908,0.77,Extreme reading
t47d,t47d,Lopac,D,6,7804.984,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,D,7,7674.989,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,D,8,7824.173,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,9,7816.442,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,10,7731.385,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,D,11,7757.277,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,D,12,322.415,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,1,7126.129,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,E,2,7294.806,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,E,3,7477.627,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,E,4,7510.913,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,E,5,7453.514,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,E,6,7719.074,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,E,7,7778.4,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,E,8,7733.496,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,E,9,7800.807,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,10,7783.832,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,E,11,7798.39,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,12,326.178,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,1,6555.032,6572.9035,1952.5908,-0.01,Extreme reading
t47d,t47d,Lopac,F,2,7288.351,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,F,3,7443.884,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,F,4,7516.491,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,F,5,7609.999,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,F,6,7909.67,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,F,7,7716.7,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,F,8,7853.275,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,F,9,7750.695,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,F,10,7705.921,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,F,11,7791.3,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,12,324.239,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,G,1,7145.965,6572.9035,1952.5908,0.29,Extreme reading
t47d,t47d,Lopac,G,2,7267.715,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,G,3,7326.601,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,G,4,7575.98,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,G,5,7535.957,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,G,6,7817.44,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,G,7,7634.75,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,G,8,7745.225,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,G,9,7650.75,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,G,10,7719.527,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,G,11,7808.658,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,G,12,321.4,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,H,1,6913.32,6572.9035,1952.5908,0.17,Extreme reading
t47d,t47d,Lopac,H,2,6282.724,6572.9035,1952.5908,-0.15,Extreme reading
t47d,t47d,Lopac,H,3,7294.87,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,H,4,7244.087,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,5,7224.34,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,H,6,7438.886,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,H,7,7488.119,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,8,7587.042,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,H,9,7530.408,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,H,10,7461.911,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,11,7498.478,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,12,314.708,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,1,6826.814,6572.9035,1952.5908,0.13,Extreme reading
t47d,t47d,Lopac,A,2,7149.589,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,3,7190.809,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,A,4,7313.986,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,A,5,7441.26,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,6,7210.729,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,7,7154.331,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,8,7463.859,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,9,7576.923,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,A,10,7592.659,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,A,11,7599.955,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,A,12,314.837,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,B,1,6939.438,6572.9035,1952.5908,0.19,Extreme reading
t47d,t47d,Lopac,B,2,7223.674,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,B,3,7321.905,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,B,4,7422.776,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,B,5,7534.46,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,B,6,7557.423,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,B,7,7607.575,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,B,8,7687.224,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,B,9,7736.593,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,B,10,7762.803,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,B,11,7649.272,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,B,12,318.547,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,1,6428.053,6572.9035,1952.5908,-0.07,Extreme reading
t47d,t47d,Lopac,C,2,7348.542,6572.9035,1952.5908,0.4,Extreme reading
t47d,t47d,Lopac,C,3,7378.589,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,C,4,7510.524,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,C,5,7517.677,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,C,6,7666.462,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,C,7,7828.385,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,C,8,7784.691,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,9,7902.603,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,C,10,7827.701,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,C,11,7774.365,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,12,320.314,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,1,7756.318,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,D,2,7279.443,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,D,3,7437.579,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,D,4,7501.284,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,D,5,7677.73,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,D,6,7711.495,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,D,7,7933.127,6572.9035,1952.5908,0.7,Extreme reading
t47d,t47d,Lopac,D,8,8010.406,6572.9035,1952.5908,0.74,Extreme reading
t47d,t47d,Lopac,D,9,8021.408,6572.9035,1952.5908,0.74,Extreme reading
t47d,t47d,Lopac,D,10,7920.519,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,D,11,7859.981,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,D,12,322.79,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,1,7194.177,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,E,2,7267.981,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,E,3,7437.171,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,E,4,7815.274,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,E,5,7658.778,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,E,6,7684.84,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,E,7,7858.252,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,E,8,7858.508,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,E,9,8005.342,6572.9035,1952.5908,0.73,Extreme reading
t47d,t47d,Lopac,E,10,7917.662,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,E,11,7854.843,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,E,12,324.236,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,1,7650.883,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,F,2,7415.169,6572.9035,1952.5908,0.43,Extreme reading
t47d,t47d,Lopac,F,3,7390.628,6572.9035,1952.5908,0.42,Extreme reading
t47d,t47d,Lopac,F,4,7582.932,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,F,5,7767.38,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,F,6,7790.54,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,7,7816.339,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,F,8,7969.552,6572.9035,1952.5908,0.72,Extreme reading
t47d,t47d,Lopac,F,9,7880.133,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,F,10,7899.006,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,F,11,7772.462,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,F,12,326.037,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,G,1,7081.88,6572.9035,1952.5908,0.26,Extreme reading
t47d,t47d,Lopac,G,2,7208.713,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,G,3,7393.231,6572.9035,1952.5908,0.42,Extreme reading
t47d,t47d,Lopac,G,4,7526.756,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,G,5,7586.191,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,G,6,7794.591,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,G,7,7852.352,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,G,8,7833.571,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,G,9,7787.705,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,G,10,7767.01,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,11,7768.945,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,12,319.166,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,H,1,6463.898,6572.9035,1952.5908,-0.06,Extreme reading
t47d,t47d,Lopac,H,2,7618.412,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,H,3,7125.624,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,H,4,7208.42,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,H,5,7480.156,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,6,7454.49,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,H,7,7641.242,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,H,8,7614.244,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,H,9,7575.434,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,H,10,7540.748,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,H,11,7482.233,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,12,311.765,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,1,6280.638,6572.9035,1952.5908,-0.15,Extreme reading
t47d,t47d,Lopac,A,2,7219.15,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,3,7431.62,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,4,7226.571,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,5,7377.951,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,A,6,7614.289,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,A,7,7473.243,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,8,7680.644,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,A,9,7803.702,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,A,10,7717.517,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,A,11,7660.14,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,A,12,315.886,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,B,1,6900.206,6572.9035,1952.5908,0.17,Extreme reading
t47d,t47d,Lopac,B,2,7271.856,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,B,3,7208.191,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,B,4,7493.161,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,B,5,7551.828,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,B,6,7756.395,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,B,7,7632.37,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,B,8,7726.392,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,B,9,7723.469,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,B,10,7849.392,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,B,11,8172.291,6572.9035,1952.5908,0.82,Extreme reading
t47d,t47d,Lopac,B,12,316.046,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,1,7053.585,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,C,2,7166.267,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,C,3,7338.685,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,C,4,7442.964,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,C,5,7564.848,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,C,6,7749.545,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,C,7,7687.787,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,C,8,7735.143,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,C,9,7778.94,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,10,7780.656,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,11,7896.117,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,C,12,322.37,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,1,6405.766,6572.9035,1952.5908,-0.09,Extreme reading
t47d,t47d,Lopac,D,2,7259.249,6572.9035,1952.5908,0.35,Extreme reading
t47d,t47d,Lopac,D,3,7436.288,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,D,4,7484.508,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,D,5,8069.23,6572.9035,1952.5908,0.77,Extreme reading
t47d,t47d,Lopac,D,6,7804.984,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,D,7,7674.989,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,D,8,7824.173,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,9,7816.442,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,10,7731.385,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,D,11,7757.277,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,D,12,322.415,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,1,7126.129,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,E,2,7294.806,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,E,3,7477.627,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,E,4,7510.913,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,E,5,7453.514,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,E,6,7719.074,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,E,7,7778.4,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,E,8,7733.496,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,E,9,7800.807,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,10,7783.832,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,E,11,7798.39,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,12,326.178,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,1,6555.032,6572.9035,1952.5908,-0.01,Extreme reading
t47d,t47d,Lopac,F,2,7288.351,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,F,3,7443.884,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,F,4,7516.491,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,F,5,7609.999,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,F,6,7909.67,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,F,7,7716.7,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,F,8,7853.275,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,F,9,7750.695,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,F,10,7705.921,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,F,11,7791.3,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,12,324.239,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,G,1,7145.965,6572.9035,1952.5908,0.29,Extreme reading
t47d,t47d,Lopac,G,2,7267.715,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,G,3,7326.601,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,G,4,7575.98,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,G,5,7535.957,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,G,6,7817.44,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,G,7,7634.75,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,G,8,7745.225,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,G,9,7650.75,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,G,10,7719.527,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,G,11,7808.658,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,G,12,321.4,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,H,1,6913.32,6572.9035,1952.5908,0.17,Extreme reading
t47d,t47d,Lopac,H,2,6282.724,6572.9035,1952.5908,-0.15,Extreme reading
t47d,t47d,Lopac,H,3,7294.87,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,H,4,7244.087,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,5,7224.34,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,H,6,7438.886,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,H,7,7488.119,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,8,7587.042,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,H,9,7530.408,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,H,10,7461.911,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,11,7498.478,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,12,314.708,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,1,6826.814,6572.9035,1952.5908,0.13,Extreme reading
t47d,t47d,Lopac,A,2,7149.589,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,3,7190.809,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,A,4,7313.986,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,A,5,7441.26,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,6,7210.729,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,7,7154.331,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,8,7463.859,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,9,7576.923,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,A,10,7592.659,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,A,11,7599.955,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,A,12,314.837,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,B,1,6939.438,6572.9035,1952.5908,0.19,Extreme reading
t47d,t47d,Lopac,B,2,7223.674,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,B,3,7321.905,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,B,4,7422.776,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,B,5,7534.46,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,B,6,7557.423,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,B,7,7607.575,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,B,8,7687.224,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,B,9,7736.593,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,B,10,7762.803,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,B,11,7649.272,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,B,12,318.547,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,1,6428.053,6572.9035,1952.5908,-0.07,Extreme reading
t47d,t47d,Lopac,C,2,7348.542,6572.9035,1952.5908,0.4,Extreme reading
t47d,t47d,Lopac,C,3,7378.589,6572.9035,1952.5908,0.41,Extreme reading
