compound_id,smiles,WT,MT,MCM,WTScer1448_EDCT,WTSpom1645_EDCT,pdryCG196_EDCT,pdryCG200_EDCT,CLN2_EDCT,HOG1_EDCT,IRE1_EDCT,MKK1_EDCT,SLT2_EDCT,BCK1_EDCT,TOR1_EDCT,NPR1_EDCT,KSP1_EDCT,FMP48_EDCT,TOR2_EDCT,RIO1_EDCT,RIO2_EDCT,NNK1_EDCT,WTScer1450_ED_FICT,WTScer1448_ED_FODCT,WTSpom1645_ED_FODCT,pdryCG196_ED_FODCT,pdryCG200_ED_FODCT,CLN2_ED_FODCT,HOG1_ED_FODCT,IRE1_ED_FODCT,MKK1_ED_FODCT,SLT2_ED_FODCT,BCK1_ED_FODCT,TOR1_ED_FODCT,NPR1_ED_FODCT,KSP1_ED_FODCT,FMP48_ED_FODCT,TOR2_ED_FODCT,RIO2_ED_FODCT,NNK1_ED_FODCT,BW25113_Ecoli_FO12_5,MG1655_Ecoli_FO12_5,WT_het_dip_FO12_5,WT_mata_FO12_5,Sc_mata2uM_S12_9,Sc_hetdip2uM_S12_9,BW25113_Ecoli_S12_5,MG1655_Ecoli_S12_5,Sc_hdip2uM_F12_9,Sc_mata2uM_F12_9,BW25113_F27_9,MG1655_F27_9,n3B1wG418_F,n3B1noG418_F,n3B1wG418_S,n3B1noG418_S,MT1181-1st,MT2221-1st,MT1448,TOP1,CNB1,TEP1,Gas1,Smi1,GAS1,Ypt6,Ric1,MT2481,MT2481-24hours,PPH21,MT2481-Camptothecin,MT2481-Cantharidin,MT2481-cyclosporine,MT2481-Fenbendazole,WT-Ciclosporin,WT-CAMP,WT-Fen,But18,But24,Peu18,CHRA18,Leo18h,CHRA24,Leo24h,Cin2_16hrs,Cin2_18hrs,Cin2_20hrs,Cin2_22hrs,Alg12,ARP6-18,ARP6-20,CIN8-18,CIN8-20,CLA4-18,CLA4-20,CLA4-22,CTF4-16,CTF4-18,CTF4-20,CTF4-22,GIM5-18,GIM5-20,GIM5-22,SLT2-18,SLT2-20,SLT2-22,KRE1-18,POL32-18,DEP1-18,ESC1-18,HOC1-18,LGE1-19,MRC1-18,NUM1-18,SAP30-18,DUN1-18,YHR087W-18,Rot2-18,Gim3-18,Pac10-18,Swe1-18,shm2-21,cin2-18,MT1448sspH-24,MT1448sspH-48,MT1448sspH-45,WTScer1448_EDBA,pdryCG200_EDBA,WTScer1448log_EDBA,pdryCG196log_EDBA,CLN2_EDBA,HOG1_EDBA,IRE1_EDBA,MKK1_EDBA,SLT2_EDBA,BCK1_EDBA,TOR1_EDBA,NPR1_EDBA,KSP1_EDBA,FMP48_EDBA,TOR2_EDBA,RIO1_EDBA,pdryCG196_EDBA,WTSpom1645_EDBA,WTScer1448_FODBA,pdryCG196_FODBA,WTScer1448log_FODBA,pdryCG200_FODBA,pdryCG196log_FODBA,CLN2_FODBA,HOG1_FODBA,IRE1_FODBA,MKK1_FODBA,SLT2_FODBA,BCK1_FODBA,TOR1_FODBA,NPR1_FODBA,KSP1_FODBA,FMP48_FODBA,TOR2_FODBA,RIO1_FODBA,RIO2_FODBA,NNK1_FODBA,WTScer1450_FODBA,Tor1_GFP_BA,WtandRap_BA,WT-TB50_BA,Tor2_GF_BA,HRR25_he_BA,RAD53_he_BA,CDC28_he_BA,PHO85_he_BA,SNF1_he_BA,KSS1_he_BA,ELM1_BA,DBF2_BA,MCK1_BA,HSL1_BA,FAB1_BA,YCK3_BA,PFK27_BA,DAK1_BA,PRR2_BA,GLC7_BA,FAR1_BA,YNK1_BA,CKI1_BA,PFK2_BA,ARK1_BA,CKA2_BA,WtandRap_F_BA,Tor1_GFP_F_BA,WT-TB50_F_BA,Tor2_GFP_F_BA,HRR25_het_F_BA,RAD53_het_F_BA,CDC28_het_F_BA,PHO85_het_F_BA,KSS1_het_F_BA,SNF1_het_F_BA,ELM1_F_BA,DBF2_F_BA,MCK1_F_BA,HSL1_F_BA,FAB1_F_BA,PFK27_F_BA,DAK1_F_BA,PRR2_F_BA,GLC7_F_BA,FAR1_F_BA,YNK1_F_BA,CKI1_F_BA,PFK2_F_BA,ARK1_F_BA,CAK1_FO12_5,CDC14_FO12_5,TSCII_FO12_5,AVO1_FO12_5,CDC15_FO12_5,SDS22_FO12_5,CDC5_FO12_5,FCP1_FO12_5,SSU72_FO12_5,CBK1_FO12_5,J_WT_Gal_FO12_5,J_WT_Gluc_FO12_5,SCD5_FO12_5,CCL1_FO12_5,IPL1_FO12_5,LST8_FO12_5,PKC1_FO12_5,CKS1_FO12_5,MEC1_FO12_5,CDC28_FO12_5,CDC7_FO12_5,MPS1_FO12_5,DBF4_FO12_5,KIN28_FO12_5,YPI1_FO12_5,SLN1_FO12_5,Joanna_FO12_5,PBS2_FO12_5,ADK1_FO12_5,DUN1_FO12_5,cdc4_FO12_5,ISR1_FO12_5,DBF20_FO12_5,cdc34_FO12_5,cdc53_FO12_5,WT_hetdip_FO12_5,WT_pombe_FO12_5,SCH9_S12_9,ILV3_S12_9,SFP1_S12_9,SFP1_F12_9,SCH9_F12_9,ILV3_F12_9,Sc_mata_F12_9,Sc_mata_S12_9,BW25113_S27_9,MG1655_S27_9,CLN2_ED,MKK1_ED,HOG1_ED,SLT2_ED,IRE1_ED,BCK1_ED,WTcer_EDCT,pdr_yCG196_EDCT,SLT2_FINOD,HOG1_FINOD,CLN2_FINOD,BCK1_FINOD,MKK1_FINOD,WTcer_FINOD,pdr_yCG196_FINOD,TOR1_S12_9,NPR1_S12_9
JFD 00325,Cc1cc(OCc2ccc(Br)cc2)cc2c1C=CC(C)(C)O2,-1.0765,-0.542533,-0.702504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00341,CCc1cccc(C)c1NC(=O)COc1cc2c(cc1OC)OC(C)(C)C=C2,0.117333,-0.854111,-0.121753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00369,COc1ccc(C(=O)/C=C2\SC(=O)C(=O)N2c2ccccc2)cc1,-1.0034,-0.752305,-0.779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00398,O=c1[nH][nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,-1.36781,-1.2632,-1.36781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00414,CC(=O)OCC1OC(OC(C)=O)C(NC(=O)OCc2ccccc2)C(OC(C)=O)C1OC(C)=O,-0.391353,-0.583979,-0.536984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00427,CCOC(=O)C1CSC2C3SCC(C(=O)OCC)N3CCN12,-0.752222,-0.888093,-0.888093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00440,CC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccccc1,-0.329056,-2.44909,-1.27935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00450,O=C1NC2=C(C(=O)c3ccccc32)C(c2ccc([N+](=O)[O-])cc2)S1,-1.28546,-0.274884,-0.731695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00296,CC(=O)OCC(OC(C)=O)C(OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(N)=O,0.0611626,0.397092,0.0611626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00314,CC1(C)CC(O)c2ccc(OCc3ccc(Cl)cc3)cc2O1,-11.9842,-3.61498,-7.83656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00326,CC1(C)C=Cc2ccc(OCC(=O)Nc3ccccc3)cc2O1,-12.2777,-6.17504,-9.30205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00345,CCc1cccc(C)c1NC(=O)COc1cc2c(cc1OC)C=CC(C)(C)O2,-0.109742,-0.983186,-0.521386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00371,Cc1ccc(C(=O)/C=C2\SC(=O)C(=O)N2c2ccccc2)cc1,-3.59314,-1.59501,-2.58767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00399,NNC(=O)c1c(-c2ccccc2)c(-c2ccccc2)nn2nnnc12,-0.14511,0.322776,0.267098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00415,O=C(NC1C(OC(=O)c2ccccc2)OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,-1.56285,-1.58732,-1.58732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00428,O=C(Cc1ccccc1)NNC(=S)Nc1ccccc1,-0.255955,-0.967094,-0.255955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00441,CC1=C(C#N)C(c2ccccc2)C2=C(N1)c1ccccc1C2=O,-1.1316,-0.673175,-0.716835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00451,CC(=O)Nc1ccc(NC(=O)C2CC2(C)C)cc1,-0.544099,-0.114193,-0.432345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00297,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(N)=O,1.20116,0.731704,1.06518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00315,Cc1cc(OCc2ccc(Cl)cc2)cc2c1C(O)CC(C)(C)O2,1.04435,0.62432,1.02413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00327,Cc1ccccc1NC(=O)COc1ccc2c(c1)OC(C)(C)C=C2,-13.9404,-8.70707,-11.7029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00346,CCc1cccc(CC)c1NC(=O)COc1cc2c(cc1OC)C=CC(C)(C)O2,1.42629,1.11387,1.11387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00374,Cc1ccc(/C(O)=C2/C(=O)C(=O)N(c3ccccc3)C2=S)cc1,1.70408,1.76798,1.70408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00400,Sc1nnc(-c2c(-c3ccccc3)c(-c3ccccc3)nn3nnnc23)o1,0.903998,0.147396,0.668738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00417,O=C(NC1C(OC(=O)c2ccccc2)OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,0.676285,0.347003,0.505373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00429,CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccccc1,0.695201,1.01282,1.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00442,CC(=O)NC(CC#N)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,1.1076,-0.898503,-0.0735499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00453,CC(C)(c1ccc(Oc2ccc(NC(=O)C3CC3(C)C)cc2)cc1)c1ccc(Oc2ccc(NC(=O)C3CC3(C)C)cc2)cc1,0.874599,0.207637,0.820282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00298,CC1CC(=O)Nc2cc(Cl)ccc2O1,-1.14915,-0.0937234,-0.538452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00320,CC1(C)C=Cc2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2O1,-1.49801,-0.470332,-1.07096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00330,CCc1cccc(C)c1NC(=O)COc1ccc2c(c1)OC(C)(C)C=C2,-0.929083,-0.489504,-0.600148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFD 00347,CC(Oc1ccc2c(c1)OC(C)(C)C=C2)C(=O)Nc1ccccc1,-1.83719,-0.725827,-1.59681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
